year,fips,avg_prod,med_prod,tot_prod
2018,54049,3376241.5,3144911.5,13504966
2018,54051,5981084.66666667,6509414,17943254
2018,54055,60522,60522,60522
2018,54059,311325.777777778,174534.5,5603864
2018,54061,34724.4,14750,173622
2018,54067,102976.714285714,477,720837
2018,54069,6807214,6807214,6807214
2018,54081,363656.222222222,196785,6545812
2018,54083,120388.666666667,6744,361166
2018,54091,1722386.5,1722386.5,3444773
2018,54093,2280219,2280219,2280219
2018,54099,1614.75,0,6459
2018,54101,215131.5,215131.5,430263
2018,54109,322837.235294118,118225,5488233
2018,56005,24573347.6363636,12609413,270306824
2018,56009,23155741,23155741,23155741
2018,56023,4016923,4016923,4016923
2018,56037,2236038,2210433,6708114
2019,01049,2913,2913,2913
2019,01073,684599.384615385,132105,8899792
2019,01093,77299,77299,77299
2019,01117,2226.66666666667,0,13360
2019,01125,621147,124654.5,2484588
2019,01127,189016.928571429,53376.5,2646237
2019,02068,974702,974702,974702
2019,04017,3842508,3842508,3842508
2019,08051,4079345,4079345,4079345
2019,08067,657782,657782,657782
2019,08081,1776124.5,1776124.5,3552249
2019,08103,2034835,2034835,2034835
2019,08107,2543911,2543911,2543911
2019,17055,12793896,12793896,12793896
2019,17059,119407,119407,119407
2019,17065,2944552.5,2944552.5,5889105
2019,17117,1769822,1769822,1769822
2019,17135,190670,190670,190670
2019,17145,744671.833333333,19647.5,4468031
2019,17157,800761.5,84633.5,3203046
2019,17163,0,0,0
2019,17165,420034.285714286,121716,2940240
2019,17167,1608026,1608026,1608026
2019,17185,1256488,1256488,1256488
2019,17189,6439823,6439823,6439823
2019,17199,5174361,5174361,5174361
2019,18021,271971,271971,271971
2019,18027,1031534.5,1031534.5,2063069
2019,18037,584566,584566,1169132
2019,18051,1691643.5,1391765.5,10149861
2019,18083,2154814,2297881,6464442
2019,18125,363469,363469,363469
2019,18153,2075570.75,742500,8302283
2019,18173,924808.333333333,180081,2774425
2019,21013,54690.1538461539,5103,710972
2019,21019,13818.7142857143,0,96731
2019,21025,9119.33333333333,0,27358
2019,21051,0,0,0
2019,21059,94575.3333333333,11658,283726
2019,21071,85565.25,51572.5,1026783
2019,21095,92804.0454545455,26330,2041689
2019,21107,1832283.5,1832283.5,3664567
2019,21115,109031.4,69672,545157
2019,21119,78264.1,52305.5,782641
2019,21121,40246,16108,281722
2019,21127,10955.6666666667,7735,32867
2019,21129,14280,14280,14280
2019,21131,196282.333333333,232063.5,1177694
2019,21133,13639.5,0,136395
2019,21139,0,0,0
2019,21149,308161.5,177934,1232646
2019,21153,100665.333333333,70316,301996
2019,21159,81958.3333333333,8086,491750
2019,21175,45132,45132,90264
2019,21177,543261.5,95187.5,2173046
2019,21183,454068,13659,2270340
2019,21193,182966.2,45993,2744493
2019,21195,62952.1956521739,18437.5,2895801
2019,21225,5671174,5671174,11342348
2019,21233,1273464,1273464,1273464
2019,21235,36697.1,20322,366971
2019,22031,1354194,1354194,1354194
2019,22069,183475,183475,183475
2019,24001,98044.875,42063,784359
2019,24023,137334.4,11994,686672
2019,28019,2697331,2697331,2697331
2019,29013,189273,189273,189273
2019,30003,4675026.25,3385635.5,18700105
2019,30065,7019129,7019129,7019129
2019,30083,291820,291820,291820
2019,30087,8456480,8456480,8456480
2019,35031,5495524,5495524,5495524
2019,35045,4520068,4520068,9040136
2019,38055,7421114,7421114,7421114
2019,38057,5205679.66666667,1710767,15617039
2019,38065,3958707,3958707,3958707
2019,39013,158584,158584,317168
2019,39031,0,0,0
2019,39067,234406.5,263031,1406439
2019,39079,829,829,829
2019,39111,4735046,4735046,4735046
2019,39121,425260,425260,425260
2019,39127,160525.25,32297,642101
2019,39151,20353,20353,20353
2019,39157,57415.25,243,229661
2019,39163,2245,2245,2245
2019,40035,178040,178040,178040
2019,40077,48673,48673,48673
2019,40111,628,628,628
2019,42005,95720.3333333333,53971.5,574322
2019,42009,104414.5,104414.5,208829
2019,42011,0,0,0
2019,42019,52739,52739,52739
2019,42021,104305.5,39788.5,1043055
2019,42025,221179,221179,442358
2019,42031,20449.5,20449.5,40899
2019,42033,39616,12358,1148864
2019,42037,28835,28835,57670
2019,42043,2670.33333333333,0,8011
2019,42047,294,294,294
2019,42051,4057,3579,12171
2019,42059,7076528.25,5809492.5,28306113
2019,42063,138615.375,9580.5,2217846
2019,42065,48505.4285714286,22946,339538
2019,42069,360,360,360
2019,42079,37537.2,249.5,375372
2019,42081,120058,120058,120058
2019,42085,9700,9700,9700
2019,42091,0,0,0
2019,42097,20102.4666666667,5649,301537
2019,42107,29167.5625,2866.5,1400043
2019,42111,114466.62962963,31079,3090599
2019,42121,0,0,0
2019,42125,5037833.5,5037833.5,10075667
2019,42129,75500.3333333333,98646,226501
2019,47001,0,0,0
2019,47025,87184.6,29037,435923
2019,48013,3003780,3003780,3003780
2019,48203,1662305,1662305,3324610
2019,48293,9594365,9594365,9594365
2019,48323,1638483,1638483,1638483
2019,48365,924947,924947,924947
2019,48395,2156794,2156794,2156794
2019,48401,2663711,2663711,2663711
2019,49007,1149510.14285714,0,8046571
2019,49015,348967.4,417048,1744837
2019,49025,240010,240010,240010
2019,49041,4373942,4373942,4373942
2019,51027,287223.304347826,34374,6606136
2019,51051,319374.727272727,68687,3513122
2019,51105,0,0,0
2019,51167,9149.6,5272,45748
2019,51185,44600.2,1479,223001
2019,51195,63648.6333333334,12773,1909459
2019,54001,553355,553355,1106710
2019,54005,186022.565217391,22462,4278519
2019,54019,157309.058823529,13478,2674254
2019,54025,86178.5454545455,40891,947964
2019,54039,327083.411764706,0,5560418
2019,54043,0,0,0
2019,54045,286829.75,171629.5,11473190
2019,54047,96610.5128205128,41390,3767810
2019,54049,3251503.75,3098573.5,13006015
2019,54051,4579831.5,3300291,18319326
2019,54055,89216.6666666667,78527,267650
2019,54057,2999,2999,2999
2019,54059,249098.473684211,104339,4732871
2019,54061,6108,4333,18324
2019,54067,113491.333333333,22658,1021422
2019,54069,7330458,7330458,7330458
2019,54081,348801.578947368,131043,6627230
2019,54083,156986.333333333,52695,470959
2019,54091,2137374,2137374,4274748
2019,54093,2075291,2075291,2075291
2019,54099,1186.66666666667,0,3560
2019,54101,157858.333333333,24212,473575
2019,54109,302863.9375,153890.5,4845823
2019,56005,22161198.7272727,11642248,243773186
2019,56009,23243371,23243371,23243371
2019,56023,3067446,3067446,3067446
2019,56037,2275968,2307947,6827904
2020,01049,17865,17865,17865
2020,01073,691649.25,150444,8299791
2020,01117,1038,0,3114
2020,01125,471307.4,67467,2356537
2020,01127,122840.75,25797,1474089
2020,02068,1020870,1020870,1020870
2020,08051,2538091,2538091,2538091
2020,08067,592669,592669,592669
2020,08081,1282534.66666667,1741368,3847604
2020,08103,1885034,1885034,1885034
2020,08107,1192936,1192936,1192936
2020,17055,7196444,7196444,7196444
2020,17065,1311602.5,1311602.5,2623205
2020,17117,235411,235411,235411
2020,17135,2886225,2886225,2886225
2020,17145,1041612.25,194121.5,4166449
2020,17157,631762.666666667,75844,1895288
2020,17163,0,0,0
2020,17165,280622.333333333,155807,841867
2020,17167,766327,766327,766327
2020,17185,345494,345494,690988
2020,17189,6433987,6433987,6433987
2020,17199,3841668,3841668,3841668
2020,18021,253029,253029,253029
2020,18027,1050614.5,1050614.5,2101229
2020,18037,55705,55705,111410
2020,18051,893828,444573,4469140
2020,18083,1747669,1810055,5243007
2020,18125,118395,118395,118395
2020,18147,10100,10100,10100
2020,18153,2661142.5,2661142.5,5322285
2020,18173,771283.333333333,111625,2313850
2020,21013,37314.6,20278,559719
2020,21019,0,0,0
2020,21025,4922,4922,4922
2020,21051,0,0,0
2020,21059,101185.666666667,5643,303557
2020,21071,57751.7142857143,53722,404262
2020,21095,66271.2222222222,30508.5,1192882
2020,21107,1782220.5,1782220.5,3564441
2020,21115,79139.6,54342,395698
2020,21119,107794.333333333,71266.5,646766
2020,21121,25905.6666666667,28581.5,155434
2020,21131,185835.5,176922.5,743342
2020,21133,13266.75,1203.5,53067
2020,21149,130185,130185,260370
2020,21159,27829.2,0,139146
2020,21175,9356,9356,9356
2020,21177,1060169,1060169,2120338
2020,21183,125547,125547,251094
2020,21193,144262.5,15603,1731150
2020,21195,59303.8857142857,23186,2075636
2020,21225,4706034,4706034,9412068
2020,21235,31684.2857142857,2675,221790
2020,22031,455541,455541,455541
2020,22069,221041,221041,221041
2020,24001,86314.8571428572,35448,604204
2020,24023,109990.4,2406,549952
2020,28019,2587165,2587165,2587165
2020,29013,158739,158739,158739
2020,30003,3702193.75,2647760,14808775
2020,30065,6022919,6022919,6022919
2020,30083,274389,274389,274389
2020,30087,5315470,5315470,5315470
2020,35031,4554536,4554536,4554536
2020,35045,2847294,2847294,5694588
2020,38055,7261161,7261161,7261161
2020,38057,5002801,1980470,15008403
2020,38065,1389542.66666667,0,4168628
2020,39013,108944,108944,217888
2020,39067,200276.6,193861,1001383
2020,39111,1689296,1689296,1689296
2020,39121,460913,460913,460913
2020,39127,34722.6666666667,0,104168
2020,39157,28214.25,5885.5,112857
2020,39163,0,0,0
2020,40035,645,645,645
2020,40111,150,150,150
2020,42005,151569,160037.5,606276
2020,42009,96539.5,96539.5,193079
2020,42021,100930.888888889,26230,908378
2020,42025,13606.5,13606.5,27213
2020,42031,19183.5,15100,76734
2020,42033,32770.6923076923,6546.5,852038
2020,42037,40800.5,40800.5,81601
2020,42043,3398.33333333333,0,10195
2020,42051,2898.33333333333,1181,8695
2020,42059,5248599,5015602,20994396
2020,42063,167492.083333333,104206.5,2009905
2020,42065,32008.8333333333,7751,192053
2020,42079,83280.75,0,666246
2020,42081,180220,180220,180220
2020,42091,0,0,0
2020,42097,19085.8666666667,4730,286288
2020,42107,28444.7777777778,2837,1280015
2020,42111,75737.7916666667,5725.5,1817707
2020,42121,0,0,0
2020,42125,2853231,2853231,5706462
2020,42129,135852.333333333,41217,407557
2020,47001,0,0,0
2020,47025,22967.75,4529,91871
2020,48013,2647716,2647716,2647716
2020,48203,854759,854759,1709518
2020,48293,10104901,10104901,10104901
2020,48323,294026,294026,294026
2020,48395,1972073,1972073,1972073
2020,48401,2954048,2954048,2954048
2020,49007,1164909,0,6989454
2020,49015,229145.4,11382,1145727
2020,49025,569090,569090,569090
2020,49041,4458836,4458836,4458836
2020,51027,235740.545454546,18083,5186292
2020,51051,393559.666666667,14918,3542037
2020,51105,0,0,0
2020,51167,17183,17183,34366
2020,51185,26457.6666666667,28700,79373
2020,51195,35136.9583333333,698.5,843287
2020,54001,378035.5,378035.5,756071
2020,54005,137602.4,24171.5,2752048
2020,54019,105462.5,6541,1265550
2020,54023,17692,17692,17692
2020,54025,38172,9529,267204
2020,54039,220424.25,0,3526788
2020,54043,0,0,0
2020,54045,218013.838709677,68759,6758429
2020,54047,80553.96875,37222.5,2577727
2020,54049,1348395.33333333,170267,4045186
2020,54051,3463319,2499336,13853276
2020,54055,89693.5,8939.5,358774
2020,54057,528,528,528
2020,54059,127892.928571429,57741,1790501
2020,54067,141258.142857143,18796,988807
2020,54069,6756696,6756696,6756696
2020,54081,353450.470588235,129037,6008658
2020,54083,139332,22872,696660
2020,54091,2092561.5,2092561.5,4185123
2020,54093,1834142,1834142,1834142
2020,54099,0,0,0
2020,54101,35664.75,307,142659
2020,54103,4880471,4880471,4880471
2020,54109,188230.05,88926.5,3764601
2020,56005,17288693,9773845,190175623
2020,56009,19809826,19809826,19809826
2020,56023,2474942,2474942,2474942
2020,56037,2031817.66666667,2216235,6095453
2021,01043,0,0,0
2021,01049,6487,6487,6487
2021,01073,701270.454545455,156423,7713975
2021,01111,11600,11600,11600
2021,01117,0,0,0
2021,01125,280247.75,128835,1120991
2021,01127,69344.8571428572,72072,485414
2021,02068,1042288,1042288,1042288
2021,08051,3272864,3272864,3272864
2021,08067,466410,466410,466410
2021,08071,55216,55216,110432
2021,08081,1581595.66666667,1524454,4744787
2021,08103,1541218,1541218,1541218
2021,08107,1739081,1739081,1739081
2021,17055,7860150,7860150,7860150
2021,17065,2469394,2469394,4938788
2021,17135,3193513,3193513,3193513
2021,17145,897616.2,34170,4488081
2021,17157,578701,7212,1736103
2021,17163,0,0,0
2021,17167,1012847,1012847,1012847
2021,17185,17486,17486,34972
2021,17189,6636062,6636062,6636062
2021,17199,6713341,6713341,6713341
2021,18021,135037,135037,135037
2021,18027,31295,31295,62590
2021,18037,7741,7741,7741
2021,18051,1197033.5,748974,4788134
2021,18083,1878598,2147021,5635794
2021,18125,12518,12518,12518
2021,18153,6039988,6039988,6039988
2021,18173,1394317,1394317,2788634
2021,21001,11952,11952,11952
2021,21013,49321.0666666667,28878,739816
2021,21019,0,0,0
2021,21025,19087,19087,19087
2021,21051,0,0,0
2021,21059,79234.3333333333,4993,237703
2021,21071,28100.4,9063,140502
2021,21095,88931.9,11191,1778638
2021,21107,2070715,2070715,4141430
2021,21115,190029.666666667,84039,570089
2021,21119,37185.8,4388,371858
2021,21121,20011.4,7868,100057
2021,21127,2788,2788,2788
2021,21131,170243.5,170243.5,340487
2021,21133,90682,84097,816138
2021,21159,20801,20801,41602
2021,21175,8105,8105,16210
2021,21177,1034671,1034671,2069342
2021,21189,4277,4277,4277
2021,21193,145399.846153846,75792,1890198
2021,21195,75441.1,19363,3017644
2021,21225,4923854.5,4923854.5,9847709
2021,21235,38322.8571428571,9350,268260
2021,22069,300093,300093,300093
2021,24001,123218.428571429,116170,862529
2021,24023,100114.75,12538,400459
2021,28019,3200580,3200580,3200580
2021,29013,44162,44162,44162
2021,30003,3683611.75,819351.5,14734447
2021,30065,7246554,7246554,7246554
2021,30083,100409,100409,100409
2021,30087,6498182,6498182,6498182
2021,35031,3658667,3658667,3658667
2021,35045,2803412.5,2803412.5,5606825
2021,38055,7884031,7884031,7884031
2021,38057,5014284.33333333,2017958,15042853
2021,38065,3585724,3585724,3585724
2021,39013,387582.25,139216,1550329
2021,39067,143467,112970,717335
2021,39121,452495,452495,452495
2021,39127,24564,24564,24564
2021,39157,4830.33333333333,0,14491
2021,40111,505,505,505
2021,42005,153735.2,198042,768676
2021,42021,107690.4,11854.5,1076904
2021,42025,23483,23483,46966
2021,42031,27027.3333333333,11971,81082
2021,42033,42233.5833333333,8333.5,1013606
2021,42037,39499,39499,78998
2021,42043,3018.66666666667,0,9056
2021,42051,6376.66666666667,2648,19130
2021,42057,235238,235238,235238
2021,42059,6255768.75,5638995,25023075
2021,42063,216201.181818182,134557,2378213
2021,42065,94745.5,94745.5,189491
2021,42069,8823,8823,8823
2021,42079,55670,0,556700
2021,42081,127512,127512,127512
2021,42091,0,0,0
2021,42097,27659.6363636364,10692,304256
2021,42107,26613.5384615385,2788,1037928
2021,42111,93893,17841,2159539
2021,42121,0,0,0
2021,42125,6808789,6808789,6808789
2021,42129,178515.666666667,89774,535547
2021,47001,0,0,0
2021,48013,2464440,2464440,2464440
2021,48203,1865625,1865625,1865625
2021,48293,8754658,8754658,8754658
2021,48395,2063647,2063647,2063647
2021,48401,2102030,2102030,2102030
2021,49007,1167572.5,0,7005435
2021,49015,336787.8,0,1683939
2021,49025,434165,434165,434165
2021,49041,3310292,3310292,3310292
2021,51027,373224.25,6790,5971588
2021,51051,435798.555555556,123491,3922187
2021,51105,3356.5,3356.5,6713
2021,51167,22458,22458,44916
2021,51185,27747.1666666667,23302.5,166483
2021,51195,36193.8125,0,579101
2021,54001,452630.5,452630.5,905261
2021,54005,180309.176470588,6370,3065256
2021,54015,79027,79027,79027
2021,54019,171776.272727273,5217,1889539
2021,54023,13309,13309,26618
2021,54025,25449.6,0,127248
2021,54039,195242.9375,0,3123887
2021,54043,0,0,0
2021,54045,236369.147058824,63767.5,8036551
2021,54047,80314.0909090909,44457,2650365
2021,54049,2123239,186956,6369717
2021,54051,5665570,5974355,16996710
2021,54055,75315.2,21302,376576
2021,54059,129604.230769231,19181,1684855
2021,54067,111139.333333333,4373,1000254
2021,54069,7212501,7212501,7212501
2021,54081,394095.888888889,110486.5,7093726
2021,54083,152858.4,64757,764292
2021,54091,2185395,2185395,4370790
2021,54093,1539656,1539656,1539656
2021,54099,0,0,0
2021,54101,41876.6666666667,3956,125630
2021,54103,6149291,6149291,6149291
2021,54109,288994.117647059,55785,4912900
2021,56005,18941142.0909091,12867638,208352563
2021,56009,21738381,21738381,21738381
2021,56023,2501445,2501445,2501445
2021,56037,2060040.66666667,1771411,6180122
2022,01043,0,0,0
2022,01049,13660,13660,13660
2022,01073,622011.5,78382,7464138
2022,01117,0,0,0
2022,01125,329294,45782.5,1975764
2022,01127,136288.285714286,12175,954018
2022,02068,1014307,1014307,1014307
2022,08051,4355703,4355703,4355703
2022,08067,468530,468530,468530
2022,08071,114765.5,114765.5,229531
2022,08081,882958.6,1029575,4414793
2022,08103,1788198,1788198,1788198
2022,08107,1536148,1536148,1536148
2022,17055,5578465,5578465,5578465
2022,17065,2346625.5,2346625.5,4693251
2022,17135,4469223,4469223,4469223
2022,17145,779019.666666667,3386,4674118
2022,17157,821936.333333333,85615,2465809
2022,17163,0,0,0
2022,17167,958213,958213,958213
2022,17185,129603.333333333,22361,388810
2022,17189,6543896,6543896,6543896
2022,17199,7715724,7715724,7715724
2022,18021,103362,103362,103362
2022,18027,474255,474255,474255
2022,18051,1892353.75,1156894,7569415
2022,18083,1600358.75,1270791,6401435
2022,18125,107361,107361,214722
2022,18147,181128,181128,181128
2022,18153,3360942.5,3360942.5,6721885
2022,18173,953468.5,953468.5,1906937
2022,21013,53604.8235294118,16609,911282
2022,21019,0,0,0
2022,21025,51008,51008,102016
2022,21051,1456.5,1456.5,2913
2022,21063,10737,10737,10737
2022,21071,29338.9,23626.5,293389
2022,21095,90112.75,9602.5,2162706
2022,21107,2057841,2057841,4115682
2022,21115,171145,33128,513435
2022,21119,43839.5,5886.5,350716
2022,21121,13896.6,4241,69483
2022,21127,3367,3367,3367
2022,21131,384394,384394,384394
2022,21133,141023.7,93874.5,1410237
2022,21159,30949.25,21753.5,123797
2022,21175,126642,126642,126642
2022,21177,1078013,1078013,2156026
2022,21193,173486.916666667,84110,2081843
2022,21195,75848.3488372093,21239,3261479
2022,21225,5079074,5079074,10158148
2022,21235,32029.5555555556,9781,288266
2022,22069,307107,307107,307107
2022,24001,119923.714285714,77069,839466
2022,24023,83678.375,35943,669427
2022,28019,3368572,3368572,3368572
2022,29013,73530,73530,73530
2022,30003,4598296.33333333,2229591,13794889
2022,30065,7431273,7431273,7431273
2022,30083,36282,36282,36282
2022,30087,6970910,6970910,6970910
